CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
DNK,2016,30,m,4,89,106,131,121,451,0.000422372997894649,0.00248850913535147,0.0176976410316221,0.0468896536407139,0.157173668889295,0.00823175526632742,0,0,0
DNK,2016,30,f,5,70,77,144,215,511,0.000555880569020926,0.00199765745635299,0.0121354940767592,0.0416570612684738,0.141032582475577,0.00923014592227716,0,0,0
DNK,2016,30,b,9,159,183,275,336,962,0.000487407549140205,0.00224559054767092,0.0148364070635767,0.0439958454547114,0.146448654751103,0.00873355304102507,0,0,0
DNK,2016,31,m,6,90,105,138,102,441,0.000633559496841974,0.00251646991215317,0.0175306821539653,0.0493952076520497,0.132493506005852,0.00804923297660841,0,0,0
DNK,2016,31,f,1,55,78,122,205,461,0.000111176113804185,0.0015695880014202,0.0122930978959379,0.0352927880191236,0.134472927476713,0.00832700052870797,0,0,0
DNK,2016,31,b,7,145,183,260,307,902,0.000379094760442382,0.00204786559378795,0.0148364070635767,0.0415960720662726,0.13380874109699,0.00818884079314409,0,0,0
DNK,2016,32,m,5,94,94,163,119,475,0.000527966247368312,0.00262831301935998,0.0156941344997404,0.0583436148353921,0.154575757006827,0.00866980876165304,0,0,0
DNK,2016,32,f,4,77,77,108,215,481,0.000444704455216741,0.00219742320198829,0.0121354940767592,0.0312427959513554,0.141032582475577,0.00868825868613564,0,0,0
DNK,2016,32,b,9,171,171,271,334,956,0.000487407549140205,0.00241506907957062,0.0138635279118668,0.0433559058844611,0.145576936568061,0.00867908181623698,0,0,0
DNK,2016,33,m,0,87,114,140,132,473,0,0.00243258758174806,0.0190333120528766,0.0501110802267171,0.171462184242867,0.00863330430370924,0,0,0
DNK,2016,33,f,3,57,71,123,187,441,0.000333528341412555,0.00162666392874457,0.0111898711616871,0.0355820731668214,0.122665548478757,0.00796574237128029,0,0,0
DNK,2016,33,b,3,144,185,263,319,914,0.000162469183046735,0.00203374238279631,0.0149985535888617,0.0420760267439604,0.139039050195244,0.00829778324272029,0,0,0
DNK,2016,34,m,4,90,134,145,116,489,0.000422372997894649,0.00251646991215317,0.0223724896060129,0.0519007616633856,0.150678889183126,0.00892533996725966,0,0,0
DNK,2016,34,f,3,59,80,106,234,482,0.000333528341412555,0.00168373985606895,0.0126083055342953,0.0306642256559599,0.153495926973418,0.00870632159400703,0,0,0
DNK,2016,34,b,7,149,214,251,350,971,0.000379094760442382,0.00210435843775451,0.0173496782054941,0.0401562080332093,0.152550682032399,0.00881525987820722,0,0,0
DNK,2016,35,m,3,93,123,151,99,469,0.000316779748420987,0.00260035224255827,0.0205359419517879,0.0540483793873877,0.12859663818215,0.00856029538782164,0,0,0
DNK,2016,35,f,1,49,78,120,205,453,0.000111176113804185,0.00139836021944709,0.0122930978959379,0.0347142177237282,0.134472927476713,0.0081824972657369,0,0,0
DNK,2016,35,b,4,142,201,271,304,922,0.000216625577395647,0.00200549596081303,0.0162957257911417,0.0433559058844611,0.132501163822427,0.00837041154243775,0,0,0
DNK,2016,36,m,3,99,128,137,119,486,0.000316779748420987,0.00276811690336849,0.021370736340072,0.049037271364716,0.154575757006827,0.00887058328034396,0,0,0
DNK,2016,36,f,1,65,66,120,217,469,0.000111176113804185,0.00185496763804206,0.0104018520657936,0.0347142177237282,0.142344513475349,0.00847150379167904,0,0,0
DNK,2016,36,b,4,164,194,257,336,955,0.000216625577395647,0.00231620660262913,0.0157282129526442,0.0411161173885848,0.146448654751103,0.00867000327877229,0,0,0
DNK,2016,37,m,0,101,122,148,116,487,0,0.00282403845697189,0.0203689830741311,0.0529745705253867,0.150678889183126,0.00888883550931586,0,0,0
DNK,2016,37,f,2,56,90,123,174,445,0.00022235222760837,0.00159812596508239,0.0141843437260822,0.0355820731668214,0.114137996980234,0.00803799400276583,0,0,0
DNK,2016,37,b,2,157,212,271,290,932,0.000108312788697823,0.00221734412568764,0.0171875316802091,0.0433559058844611,0.126399136541131,0.00846119691708458,0,0,0
DNK,2016,38,m,1,99,112,142,131,485,0.000105593249473662,0.00276811690336849,0.018699394297563,0.0508269528013845,0.170163228301633,0.00885233105137206,0,0,0
DNK,2016,38,f,5,64,74,116,160,419,0.000555880569020926,0.00182642967437987,0.0116626826192232,0.0335570771329372,0.104954479981824,0.00756835839810984,0,0,0
DNK,2016,38,b,6,163,186,258,291,904,0.00032493836609347,0.00230208339163749,0.0150796268515042,0.0412761022811474,0.126834995632652,0.00820699786807346,0,0,0
DNK,2016,39,m,2,104,123,147,125,501,0.000211186498947325,0.00290792078737699,0.0205359419517879,0.052616634238053,0.16236949265423,0.00914436671492247,0,0,0
DNK,2016,39,f,3,74,93,110,202,482,0.000333528341412555,0.00211180931100173,0.0146571551836183,0.0318213662467508,0.132505030977053,0.00870632159400703,0,0,0
DNK,2016,39,b,5,178,216,257,327,983,0.000270781971744558,0.0025139315565121,0.0175118247307791,0.0411161173885848,0.142525922927413,0.00892420232778342,0,0,0
DNK,2016,40,m,9,103,108,131,119,470,0.000950339245262961,0.00287996001057529,0.0180315587869358,0.0468896536407139,0.154575757006827,0.00857854761679354,0,0,0
DNK,2016,40,f,5,62,77,104,192,440,0.000555880569020926,0.0017693537470555,0.0121354940767592,0.0300856553605644,0.125945375978189,0.00794767946340891,0,0,0
DNK,2016,40,b,14,165,185,235,311,910,0.000758189520884763,0.00233032981362077,0.0149985535888617,0.0375964497522079,0.135552177463075,0.00826146909286156,0,0,0
DNK,2016,41,m,3,99,123,164,140,529,0.000316779748420987,0.00276811690336849,0.0205359419517879,0.0587015511227258,0.181853831772738,0.00965542912613571,0,0,0
DNK,2016,41,f,2,68,77,141,205,493,0.00022235222760837,0.00194058152902862,0.0121354940767592,0.0407892058253806,0.134472927476713,0.00890501358059225,0,0,0
DNK,2016,41,b,5,167,200,305,345,1022,0.000270781971744558,0.00235857623560405,0.0162146525284992,0.048795392231589,0.150371386574794,0.00927826528890606,0,0,0
DNK,2016,42,m,3,90,120,168,140,521,0.000316779748420987,0.00251646991215317,0.0200350653188175,0.0601332962720605,0.181853831772738,0.0095094112943605,0,0,0
DNK,2016,42,f,1,60,106,142,210,519,0.000111176113804185,0.00171227781973113,0.0167060048329413,0.0410784909730783,0.137752754976145,0.00937464918524823,0,0,0
DNK,2016,42,b,4,150,226,310,350,1040,0.000216625577395647,0.00211848164874615,0.018322557357204,0.0495953166944019,0.152550682032399,0.00944167896327035,0,0,0
DNK,2016,43,m,1,91,109,163,123,487,0.000105593249473662,0.00254443068895487,0.0181985176645926,0.0583436148353921,0.159771580771762,0.00888883550931586,0,0,0
DNK,2016,43,f,7,69,96,128,202,502,0.000778232796629296,0.0019691194926908,0.0151299666411544,0.03702849890531,0.132505030977053,0.00906757975143471,0,0,0
DNK,2016,43,b,8,160,205,291,325,989,0.000433251154791293,0.00225971375866256,0.0166200188417116,0.0465556037357128,0.141654204744371,0.00897867355257152,0,0,0
DNK,2016,44,m,1,89,92,164,130,476,0.000105593249473662,0.00248850913535147,0.0153602167444268,0.0587015511227258,0.168864272360399,0.00868806099062495,0,0,0
DNK,2016,44,f,0,60,95,158,214,527,0,0.00171227781973113,0.0149723628219757,0.0457070533362421,0.14037661697569,0.0095191524482193,0,0,0
DNK,2016,44,b,1,149,187,322,344,1003,5.41563943489117e-05,0.00210435843775451,0.0151607001141467,0.051515135405153,0.149935527483273,0.00910577307707708,0,0,0
DNK,2016,45,m,2,109,146,137,112,506,0.000211186498947325,0.0030477246713855,0.0243759961378946,0.049037271364716,0.14548306541819,0.00923562785978198,0,0,0
DNK,2016,45,f,1,68,74,136,232,511,0.000111176113804185,0.00194058152902862,0.0116626826192232,0.0393427800868919,0.152183995973645,0.00923014592227716,0,0,0
DNK,2016,45,b,3,177,220,273,344,1017,0.000162469183046735,0.00249980834552046,0.0178361177813491,0.0436758756695862,0.149935527483273,0.00923287260158264,0,0,0
DNK,2016,46,m,2,101,122,154,159,538,0.000211186498947325,0.00282403845697189,0.0203689830741311,0.0551221882493888,0.206533994656181,0.00981969918688282,0,0,0
DNK,2016,46,f,1,75,89,134,208,507,0.000111176113804185,0.00214034727466391,0.0140267399069035,0.0387642097914965,0.136440823976372,0.00915789429079162,0,0,0
DNK,2016,46,b,3,176,211,288,367,1045,0.000162469183046735,0.00248568513452882,0.0171064584175666,0.046075649058025,0.159960286588259,0.00948707165059377,0,0,0
DNK,2016,47,m,1,101,111,159,150,522,0.000105593249473662,0.00282403845697189,0.0185324354199062,0.0569118696860573,0.194843391185076,0.0095276635233324,0,0,0
DNK,2016,47,f,3,55,105,141,220,524,0.000333528341412555,0.0015695880014202,0.0165484010137626,0.0407892058253806,0.144312409975009,0.00946496372460515,0,0,0
DNK,2016,47,b,4,156,216,300,370,1046,0.000216625577395647,0.002203220914696,0.0175118247307791,0.0479954677687761,0.161267863862822,0.00949615018805845,0,0,0
DNK,2016,48,m,4,96,131,122,141,494,0.000422372997894649,0.00268423457296338,0.0218716129730424,0.0436682270547106,0.183152787713972,0.00901660111211917,0,0,0
DNK,2016,48,f,2,69,79,143,223,516,0.00022235222760837,0.0019691194926908,0.0124507017151166,0.0413677761207761,0.146280306474668,0.00932046046163408,0,0,0
DNK,2016,48,b,6,165,210,265,364,1010,0.00032493836609347,0.00233032981362077,0.0170253851549241,0.0423959965290855,0.158652709313695,0.00916932283932986,0,0,0
DNK,2016,49,m,2,87,128,134,156,507,0.000211186498947325,0.00243258758174806,0.021370736340072,0.047963462502715,0.202637126832479,0.00925388008875388,0,0,0
DNK,2016,49,f,0,58,99,149,230,536,0,0.00165520189240676,0.0156027780986905,0.0431034870069625,0.150872064973873,0.00968171861906176,0,0,0
DNK,2016,49,b,2,145,227,283,386,1043,0.000108312788697823,0.00204786559378795,0.0184036306198465,0.0452757245952121,0.16824160932716,0.0094689145756644,0,0,0
DNK,2016,50,m,2,108,134,151,152,547,0.000211186498947325,0.0030197638945838,0.0223724896060129,0.0540483793873877,0.197441303067544,0.00998396924762993,0,0,0
DNK,2016,50,f,0,68,81,164,207,520,0,0.00194058152902862,0.012765909353474,0.0474427642224285,0.135784858476485,0.00939271209311962,0,0,0
DNK,2016,50,b,2,176,215,315,359,1067,0.000108312788697823,0.00248568513452882,0.0174307514681366,0.0503952411572149,0.15647341385609,0.00968679947481679,0,0,0
DNK,2016,51,m,1,102,117,154,144,518,0.000105593249473662,0.00285199923377359,0.0195341886858471,0.0551221882493888,0.187049655537673,0.00945465460744479,0,0,0
DNK,2016,51,f,0,61,96,139,246,542,0,0.00174081578339332,0.0151299666411544,0.0402106355299851,0.161367512972055,0.00979009606629006,0,0,0
DNK,2016,51,b,1,163,213,293,390,1060,5.41563943489117e-05,0.00230208339163749,0.0172686049428516,0.046875573520838,0.169985045693245,0.00962324971256401,0,0,0
DNK,2016,52,m,2,107,125,165,146,545,0.000211186498947325,0.0029918031177821,0.0208698597071016,0.0590594874100595,0.189647567420141,0.00994746478968613,0,0,0
DNK,2016,52,f,4,66,100,170,264,604,0.000444704455216741,0.00188350560170424,0.0157603819178691,0.0491784751086149,0.17317489197001,0.0109099963543159,0,0,0
DNK,2016,52,b,6,173,225,335,410,1149,0.00032493836609347,0.0024433155015539,0.0182414840945616,0.0535949390084666,0.178702227523668,0.0104312395469208,0,0,0
DNK,2017,1,m,4,92,143,168,163,570,0.000422154120376961,0.00256076603713817,0.0236945395951911,0.0572811711831007,0.206963452617095,0.0103340270517897,0,0,0
DNK,2017,1,f,1,60,85,139,258,543,0.000111145247317183,0.00170494617128639,0.0132880324688634,0.0387419268921897,0.168775109938928,0.0097482681741115,0,0,0
DNK,2017,1,b,5,152,228,307,421,1113,0.000270673378712243,0.00213727863273797,0.0183399467399019,0.0470805086341318,0.181760086804832,0.010039708801469,0,0,0
DNK,2017,2,m,7,118,111,173,145,554,0.000738769710659682,0.00328446078676417,0.018392265000463,0.0589859679445025,0.184108592818888,0.0100439490994588,0,0,0
DNK,2017,2,f,5,73,82,176,221,557,0.000555726236585917,0.00207435117506511,0.0128190430876094,0.0490545261368733,0.144570927505826,0.00999960473845323,0,0,0
DNK,2017,2,b,12,191,193,349,366,1111,0.000649616108909384,0.00268565933455889,0.0155246040386011,0.0535214902713746,0.158014707293512,0.0100216679949974,0,0,0
DNK,2017,3,m,2,93,144,172,148,559,0.000211077060188481,0.00258860045058532,0.0238602356762763,0.0586450085922221,0.18791773611859,0.0101345984595622,0,0,0
DNK,2017,3,f,2,60,103,132,243,540,0.000222290494634367,0.00170494617128639,0.0161019687563874,0.036790894602655,0.15896260354713,0.00969441033889541,0,0,0
DNK,2017,3,b,4,153,247,304,391,1099,0.000216538702969795,0.0021513396763744,0.0198682756348937,0.0466204385171859,0.168808061616839,0.00991342315616753,0,0,0
DNK,2017,4,m,4,97,145,168,141,555,0.000422154120376961,0.00269993810437394,0.0240259317573616,0.0572811711831007,0.179029735085954,0.0100620789714795,0,0,0
DNK,2017,4,f,4,45,98,157,245,549,0.000444580989268734,0.00127870962846479,0.0153203197876307,0.0437588670652791,0.160270937732703,0.00985598384454367,0,0,0
DNK,2017,4,b,8,142,243,325,386,1104,0.000433077405939589,0.00199666819637363,0.0195465221833165,0.0498409293358073,0.166649390752174,0.00995852517234663,0,0,0
DNK,2017,5,m,7,110,132,194,152,595,0.000738769710659682,0.00306178547918694,0.0218718827032533,0.0661461143423901,0.192996593851524,0.0107872738523068,0,0,0
DNK,2017,5,f,3,75,95,145,298,616,0.00033343574195155,0.00213118271410799,0.0148513304063767,0.0404142402832195,0.19494179365039,0.0110588088310362,0,0,0
DNK,2017,5,b,10,185,227,339,450,1211,0.000541346757424487,0.00260129307274029,0.0182595083770076,0.0519879232148882,0.194280377819892,0.0109237083185795,0,0,0
DNK,2017,6,m,3,91,141,164,170,569,0.000316615590282721,0.00253293162369101,0.0233631474330206,0.0559173337739792,0.215851453649731,0.010315897179769,0,0,0
DNK,2017,6,f,1,65,94,141,230,531,0.000111145247317183,0.00184702501889359,0.0146950006126254,0.0392993646891997,0.150458431340905,0.00953283683324715,0,0,0
DNK,2017,6,b,4,156,235,305,400,1100,0.000216538702969795,0.0021935228072837,0.018903015280162,0.0467737952228346,0.172693669173237,0.00992244355940335,0,0,0
DNK,2017,7,m,7,88,145,175,191,606,0.000738769710659682,0.00244942838334955,0.0240259317573616,0.0596678866490632,0.242515456747639,0.0109867024445343,0,0,0
DNK,2017,7,f,3,60,84,186,289,622,0.00033343574195155,0.00170494617128639,0.0131317026751121,0.051841715121923,0.189054289815311,0.0111665245014684,0,0,0
DNK,2017,7,b,10,148,229,361,480,1228,0.000541346757424487,0.00208103445819223,0.0184203851027962,0.0553617707391583,0.207232403007885,0.0110770551735885,0,0,0
DNK,2017,8,m,4,87,130,189,178,588,0.000422154120376961,0.0024215939699024,0.0215404905410828,0.0644413175809883,0.226009169115601,0.010660364748162,0,0,0
DNK,2017,8,f,0,41,89,154,284,568,0,0.00116504655037903,0.0139133516438687,0.0429227103697642,0.185783454351378,0.0101970834675789,0,0,0
DNK,2017,8,b,4,128,219,343,462,1156,0.000216538702969795,0.00179981358546355,0.0176160014738531,0.0526013500374828,0.199461187895089,0.0104275861406093,0,0,0
DNK,2017,9,m,7,103,131,183,182,606,0.000738769710659682,0.00286694458505686,0.0217061866221681,0.0623955614673061,0.231088026848536,0.0109867024445343,0,0,0
DNK,2017,9,f,1,66,85,149,272,573,0.000111145247317183,0.00187544078841503,0.0132880324688634,0.0415291158772394,0.17793344923794,0.0102868465262724,0,0,0
DNK,2017,9,b,8,169,216,332,454,1179,0.000433077405939589,0.00237631637455734,0.0173746863851702,0.0509144262753478,0.196007314511624,0.0106350554150332,0,0,0
DNK,2017,10,m,2,107,125,162,135,531,0.000211077060188481,0.00297828223884548,0.0207120101356566,0.0552354150694185,0.171411448486551,0.00962696204298307,0,0,0
DNK,2017,10,f,3,63,95,151,258,570,0.00033343574195155,0.00179019347985071,0.0148513304063767,0.0420865536742493,0.168775109938928,0.0102329886910563,0,0,0
DNK,2017,10,b,5,170,220,313,393,1101,0.000270673378712243,0.00239037741819378,0.0176964398367474,0.0480006488680237,0.169671529962706,0.00993146396263917,0,0,0
DNK,2017,11,m,2,97,137,173,155,564,0.000211077060188481,0.00269993810437394,0.0227003631086796,0.0589859679445025,0.196805737151226,0.0102252478196656,0,0,0
DNK,2017,11,f,4,57,91,163,253,568,0.000444580989268734,0.00161969886272207,0.0142260112313714,0.0454311804563088,0.165504274474996,0.0101970834675789,0,0,0
DNK,2017,11,b,6,154,228,336,408,1132,0.000324808054454692,0.00216540072001083,0.0183399467399019,0.0515278530979423,0.176147542556702,0.0102110964629496,0,0,0
DNK,2017,12,m,2,107,134,160,158,561,0.000211077060188481,0.00297828223884548,0.0222032748654238,0.0545534963648578,0.200614880450927,0.0101708582036036,0,0,0
DNK,2017,12,f,1,65,89,155,255,565,0.000111145247317183,0.00184702501889359,0.0139133516438687,0.0432014292682691,0.166812608660569,0.0101432256323628,0,0,0
DNK,2017,12,b,3,172,223,315,413,1126,0.000162404027227346,0.00241849950546664,0.0179377549254303,0.0483073622793209,0.178306213421367,0.0101569740435347,0,0,0
DNK,2017,13,m,3,115,121,156,135,530,0.000316615590282721,0.00320095754642271,0.0200492258113155,0.0531896589557363,0.171411448486551,0.00960883217096238,0,0,0
DNK,2017,13,f,2,61,61,154,233,511,0.000222290494634367,0.00173336194080783,0.00953611741883138,0.0429227103697642,0.152420932619265,0.00917378459847325,0,0,0
DNK,2017,13,b,5,176,182,310,368,1041,0.000270673378712243,0.00247474368001238,0.0146397820467638,0.0475405787510777,0.158878175639378,0.0093902397684899,0,0,0
DNK,2017,14,m,1,96,118,149,134,498,0.00010553853009424,0.00267210369092678,0.0195521375680598,0.0508029434897738,0.170141734053318,0.0090286762663005,0,0,0
DNK,2017,14,f,1,49,82,126,232,490,0.000111145247317183,0.00139237270655055,0.0128190430876094,0.0351185812116252,0.151766765526478,0.00879677975196065,0,0,0
DNK,2017,14,b,2,145,200,275,366,988,0.000108269351484897,0.00203885132728293,0.0160876725788613,0.0421730940533754,0.158014707293512,0.00891215839699137,0,0,0
DNK,2017,15,m,5,92,116,168,132,513,0.000527692650471201,0.00256076603713817,0.0192207454058893,0.0572811711831007,0.16760230518685,0.00930062434661076,0,0,0
DNK,2017,15,f,4,55,83,126,228,496,0.000444580989268734,0.00156286732367919,0.0129753728813607,0.0351185812116252,0.149150097155332,0.00890449542239282,0,0,0
DNK,2017,15,b,9,147,199,294,360,1009,0.000487212081682038,0.0020669734145558,0.016007234215967,0.0450868714606995,0.155424302255913,0.00910158686494362,0,0,0
DNK,2017,16,m,6,98,108,134,127,473,0.000633231180565442,0.00272777251782109,0.0178951767572073,0.0456885532055684,0.161253733020682,0.00857542946578341,0,0,0
DNK,2017,16,f,3,62,78,142,209,494,0.00033343574195155,0.00176177771032927,0.0121937239126041,0.0395780835877046,0.136720922392388,0.00886859019891543,0,0,0
DNK,2017,16,b,9,160,186,276,336,967,0.000487212081682038,0.00224976698182944,0.014961535498341,0.0423264507590241,0.145062682105519,0.00872272992903913,0,0,0
DNK,2017,17,m,3,105,105,156,134,503,0.000316615590282721,0.00292261341195117,0.0173980885139515,0.0531896589557363,0.170141734053318,0.00911932562640392,0,0,0
