,Start,End,RT,Count,CountCumul,HospCumul
614,2021-06-29,2021-07-20,1.1,1687.2214880715567,7392.661023995045,193.37860326812955
615,2021-06-29,2021-07-20,1.2,2487.6286953113345,9368.696801970787,245.49009292247518
616,2021-06-29,2021-07-20,1.2999999999999998,3555.223355856752,11760.72867780291,308.7149990884023
617,2021-06-29,2021-07-20,1.4,4947.921203288423,14636.518546214182,384.88886762318964
618,2021-06-29,2021-07-20,1.5,6730.448555536222,18070.704376751735,476.035562211575
619,2021-06-29,2021-07-20,1.5999999999999999,8974.557540872887,22145.002559793746,584.3728802123749
620,2021-06-29,2021-07-20,1.6999999999999997,11759.229713933966,26948.401637300096,712.3179340929566
621,2021-06-29,2021-07-27,0.9,294.0104644281519,4744.647909367661,124.82164598621749
622,2021-06-29,2021-07-27,1.0,549.8685465609084,6321.393213924393,167.1146973141742
623,2021-06-29,2021-07-27,1.1,968.419683421392,8361.080707416435,222.24111947808407
624,2021-06-29,2021-07-27,1.2,1622.940727236208,10991.637529206997,293.86252109538674
625,2021-06-29,2021-07-27,1.2999999999999998,2608.6224968469114,14369.351174649822,386.4706909018414
626,2021-06-29,2021-07-27,1.4,4046.2992909112736,18682.817837125454,505.50509221190043
627,2021-06-29,2021-07-27,1.5,6086.350940269462,24157.0553170212,657.475344581935
628,2021-06-29,2021-07-27,1.5999999999999999,8912.734265529158,31057.736825322903,850.0874021520915
629,2021-06-29,2021-07-27,1.6999999999999997,12747.094991334074,39695.49662863417,1092.3719756251646
630,2021-06-29,2021-08-03,0.9,99.51436727345552,4844.162276641115,128.00947855552528
631,2021-06-29,2021-08-03,1.0,217.33819128084983,6538.7314052052425,174.07703236621
632,2021-06-29,2021-08-03,1.1,440.1315416020511,8801.212249018488,236.34074978279466
633,2021-06-29,2021-08-03,1.2,837.2218473708422,11828.85937657784,320.68310994841414
634,2021-06-29,2021-08-03,1.2999999999999998,1510.6249513610635,15879.976126010886,434.86361741787573
635,2021-06-29,2021-08-03,1.4,2605.0289087600477,21287.846745885505,588.9555680986821
636,2021-06-29,2021-08-03,1.5,4319.062347812894,28476.1176648341,795.8283944797938
637,2021-06-29,2021-08-03,1.5999999999999999,6917.457407497559,37975.19423282045,1071.6614294383537
638,2021-06-29,2021-08-03,1.6999999999999997,10743.46002984092,50438.956658475094,1436.4663482990954
639,2021-06-29,2021-08-10,0.9,25.18279366283962,4869.345070303955,128.850849825949
640,2021-06-29,2021-08-10,1.0,64.18603104376088,6602.917436249003,176.22151318052775
641,2021-06-29,2021-08-10,1.1,149.31046713358847,8950.522716152078,241.32918353526938
642,2021-06-29,2021-08-10,1.2,321.8702304752396,12150.72960705308,331.43634775782886
643,2021-06-29,2021-08-10,1.2999999999999998,650.3803421754902,16530.35646818637,456.5906096884124
644,2021-06-29,2021-08-10,1.4,1242.5430088720439,22530.38975475755,630.4608139968201
645,2021-06-29,2021-08-10,1.5,2259.379172971169,30735.496837805265,871.2891103966504
646,2021-06-29,2021-08-10,1.5999999999999999,3930.0183782287872,41905.212611049246,1202.8939385683034
647,2021-06-29,2021-08-10,1.6999999999999997,6564.06989793957,57003.02655641466,1655.5964229458764
648,2021-06-29,2021-08-17,0.9,4.18757854976534,4873.53264885372,128.99280299361945
649,2021-06-29,2021-08-17,1.0,12.451734083057609,6615.369170332061,176.6436048721608
650,2021-06-29,2021-08-17,1.1,33.25036712894445,8983.77308328102,242.45628319844857
651,2021-06-29,2021-08-17,1.2,81.13648145562475,12231.866088508707,334.1865345682397
652,2021-06-29,2021-08-17,1.2999999999999998,183.24112128318527,16713.59758946956,462.8012512677169
653,2021-06-29,2021-08-17,1.4,386.6047581977673,22916.994512955313,643.5625911358418
654,2021-06-29,2021-08-17,1.5,767.0884142053819,31502.585252010645,897.2806757622968
